segment_id,latitude,longitude,current_speed,free_flow_speed,jam_factor,traffic_level,confidence,timestamp,road_type,length
segment_98,19.05908450289954,72.93497873354876,54.480606842975675,64.30220889174291,0.15274128553348076,FLOWING,0.7733059466393963,2025-10-02T21:06:07.012565,LOCAL,1974.3789727066614
segment_99,19.154425424129894,72.89489071669439,10.598035994122206,46.114365567373284,0.7701792952428581,CONGESTED,0.7737873185153524,2025-10-02T21:06:07.012565,ARTERIAL,454.4773456974809
segment_100,19.019739970851415,72.8693494381179,54.32209835445338,43.20934982646569,-0.2571838866499476,FLOWING,0.8573534168710764,2025-10-02T21:06:07.012565,HIGHWAY,1966.5193721263522
segment_101,18.94705633891058,72.9591422396183,58.32087383014529,74.62028503575921,0.2184313715473345,FLOWING,0.9451216212847839,2025-10-02T21:06:07.012565,HIGHWAY,1032.4226805916906
segment_102,19.203616360581144,73.12834458926135,44.51514989601045,61.40146928179642,0.27501490735161005,FLOWING,0.8429858452379235,2025-10-02T21:06:07.012565,HIGHWAY,1562.0365730646802
segment_103,18.978558374394158,72.9294716945617,28.399004123902923,60.3044151473782,0.5290725553925284,SLOW,0.772722919724524,2025-10-02T21:06:07.012565,LOCAL,1443.7371817244446
segment_104,19.222467390605992,72.83491607183586,32.83571759976408,77.28057369027736,0.5751103280966569,SLOW,0.7961926576478543,2025-10-02T21:06:07.012565,LOCAL,198.46471996261113
segment_105,19.041373796841444,72.85376587077559,8.485623376002227,79.5984092955978,0.893394560882619,CONGESTED,0.7967061534924169,2025-10-02T21:06:07.012565,ARTERIAL,266.94941136104796
segment_106,18.958306404845647,72.80108435976572,11.418283527792472,58.92664804207569,0.8062288640677573,CONGESTED,0.8818305643167516,2025-10-02T21:06:07.012565,LOCAL,762.8497064316911
segment_107,19.290402240584086,73.13224776311509,58.076480086658194,44.97188893942179,-0.29139516832145085,FLOWING,0.9192602425610933,2025-10-02T21:06:07.012565,HIGHWAY,489.5034391011508
segment_108,19.059276005684794,73.17057976943589,44.68781029132025,41.92378575856351,-0.06592974567408061,FLOWING,0.9344543445254245,2025-10-02T21:06:07.012565,LOCAL,1611.0078925337914
segment_109,18.984683474420052,72.86546237714629,14.034618886204612,72.58298880925528,0.8066403834225271,CONGESTED,0.89955916620886,2025-10-02T21:06:07.012565,ARTERIAL,1824.9456478787804
segment_110,19.032802564564527,73.03532267031802,42.56401348794228,58.077944051961566,0.26712258529914856,FLOWING,0.9141347364565978,2025-10-02T21:06:07.012565,LOCAL,1285.7929339454915
segment_111,19.126708046004147,72.97549787015534,36.76174489983691,54.214498072735836,0.32192040493455776,SLOW,0.8174446330604506,2025-10-02T21:06:07.013065,ARTERIAL,1132.7504361165784
segment_112,19.28071828660511,73.0496951983656,11.429392238960023,77.59328494453901,0.8527012711585886,CONGESTED,0.8883124159214253,2025-10-02T21:06:07.013065,ARTERIAL,364.6169380604358
segment_113,19.233490579493523,73.0480291023714,34.340360058697684,75.7557033220383,0.5466960432970116,SLOW,0.9365791633673592,2025-10-02T21:06:07.013065,ARTERIAL,1529.5659280737632
segment_114,19.196931793722253,73.1114287756203,12.87203920516583,48.181783726778534,0.7328442782824623,CONGESTED,0.9142192246670843,2025-10-02T21:06:07.013065,HIGHWAY,1765.8547098473239
segment_115,19.04367433446068,73.1285029218688,11.084745532536397,73.85809166938073,0.8499183328191542,CONGESTED,0.7382465986995946,2025-10-02T21:06:07.013065,LOCAL,1614.8611949811518
segment_116,18.962965319486482,72.89170055809305,44.72389126161865,68.80146146184298,0.34995724928863114,SLOW,0.8923442898655891,2025-10-02T21:06:07.013065,LOCAL,1174.4658599136503
segment_117,19.200795211387838,73.03961174591093,50.47393552949931,78.36299178256111,0.3558957566404226,SLOW,0.8027572771535629,2025-10-02T21:06:07.013065,ARTERIAL,861.6176918509158
segment_118,19.094042437530536,73.17891333584473,13.43432717138441,63.44919328067189,0.7882663832784014,CONGESTED,0.8517666036653397,2025-10-02T21:06:07.013065,HIGHWAY,586.4295105219583
segment_119,19.20496014614621,73.03718516210353,10.621696532385977,76.75002089042985,0.8616065975076441,CONGESTED,0.9370253911372259,2025-10-02T21:06:07.013065,HIGHWAY,1443.7534051954574
segment_120,18.964066398023988,73.03051534406673,38.369327551057076,56.96522685209544,0.3264429956422499,SLOW,0.9209332706874168,2025-10-02T21:06:07.013065,HIGHWAY,1858.580174522875
segment_121,19.089352535989736,72.8452952183363,59.166265942928405,73.55592345783737,0.19562880647072822,FLOWING,0.73739880436098,2025-10-02T21:06:07.013065,HIGHWAY,731.078184044384
segment_122,19.030806590899168,72.89095824835084,38.43419165868423,55.17222793542196,0.30337792949614584,SLOW,0.9232748955529866,2025-10-02T21:06:07.013065,ARTERIAL,1625.4215523362218
segment_123,18.90194544966193,72.93339966867646,26.89927814750188,61.49582411751692,0.5625836626549136,SLOW,0.9759566849238281,2025-10-02T21:06:07.013065,ARTERIAL,984.830232405745
segment_124,19.10195153079741,73.16738188997573,37.2887523275112,41.31386680973753,0.09742768694983617,FLOWING,0.9738248388637387,2025-10-02T21:06:07.013065,ARTERIAL,435.13527436182426
segment_125,19.109314464550582,72.96757017980183,55.3165245587455,54.49575596466532,-0.015061147048081258,FLOWING,0.874176505083413,2025-10-02T21:06:07.013065,ARTERIAL,518.1847067540843
segment_126,18.989325929423313,73.00606947296272,58.6547723625516,58.35955952068052,-0.005058517307116928,FLOWING,0.8671916106670143,2025-10-02T21:06:07.013065,ARTERIAL,262.16436934942334
segment_127,19.3186871857753,73.0008780041325,37.74617595260241,42.6830590955371,0.11566376092876829,FLOWING,0.9249881411197534,2025-10-02T21:06:07.013065,LOCAL,1619.5858419411118
segment_128,19.046742539600718,72.98729273137656,39.373679287807875,55.10903789760677,0.28553136128116363,FLOWING,0.9509694439876999,2025-10-02T21:06:07.013565,LOCAL,224.8464149138695
segment_129,19.225721599011905,72.9813155338992,33.8414648130169,57.63050987752912,0.4127856080931166,SLOW,0.8202289182625978,2025-10-02T21:06:07.013565,ARTERIAL,1554.1769340258572
segment_130,18.943252221319153,72.9337451245242,9.152685009213908,70.12984882989804,0.8694894518963814,CONGESTED,0.7816905564160898,2025-10-02T21:06:07.013565,LOCAL,1323.5991321541298
segment_131,19.0716683518612,72.81015454226413,13.58839285514047,68.6388891538959,0.8020306997586484,CONGESTED,0.8976771825730454,2025-10-02T21:06:07.013565,HIGHWAY,1148.2729309927456
segment_132,19.006633196898186,72.87844523987738,32.80293335083186,63.80195918801682,0.48586322789609804,SLOW,0.8017813737688573,2025-10-02T21:06:07.013565,HIGHWAY,439.2348579032339
segment_133,19.174153365297787,72.89527311241869,10.469276601763983,49.72688763997816,0.7894644708600833,CONGESTED,0.9166800795566977,2025-10-02T21:06:07.013565,ARTERIAL,1677.417742677284
segment_134,19.06681708243975,73.06723405462826,16.274136247870153,51.725909210440534,0.6853774733729509,CONGESTED,0.9689007455563359,2025-10-02T21:06:07.013565,LOCAL,1303.157472330825
segment_135,19.20907993754232,73.13925123818676,11.752728931448967,75.05776303501176,0.8434175432864055,CONGESTED,0.8928776690842759,2025-10-02T21:06:07.013565,ARTERIAL,1796.0762510462523
segment_136,19.243326295930146,72.93672694067915,19.268288838721087,55.18769632669068,0.6508589754379315,CONGESTED,0.8770884827544423,2025-10-02T21:06:07.013565,HIGHWAY,755.8650752744236
segment_137,19.225010499744563,72.94510315786638,52.35874109860969,48.780421003238345,-0.07335566241082248,FLOWING,0.9923641795596609,2025-10-02T21:06:07.013565,HIGHWAY,1750.0891542060344
segment_138,19.104721103264794,73.15782089075763,48.99203907710233,57.00854017876934,0.14061930153848146,FLOWING,0.7067407924960352,2025-10-02T21:06:07.013565,ARTERIAL,1509.2051940344645
segment_139,19.19351525832758,72.9610200174388,16.991270912174755,65.80216671077318,0.741782501070851,CONGESTED,0.8265111803659845,2025-10-02T21:06:07.013565,ARTERIAL,1098.811346375103
segment_140,18.972105300056285,72.90892293060774,6.011487210110671,76.57195226241996,0.9214923084433229,CONGESTED,0.7353253248670423,2025-10-02T21:06:07.013565,HIGHWAY,620.7049193056914
segment_141,19.13275476105663,73.06056815534075,50.63579920389609,48.25685087042413,-0.04929762905291413,FLOWING,0.7032987485975442,2025-10-02T21:06:07.013565,HIGHWAY,600.9992250057712
segment_142,19.01192932521577,73.09287383138363,18.790186330887877,65.3239225342979,0.7123536737858598,CONGESTED,0.8482821550414814,2025-10-02T21:06:07.013565,ARTERIAL,1837.3826972574236
segment_143,19.07588362045467,72.95325541129979,33.540473790556064,41.8786386710022,0.19910305456561284,FLOWING,0.7498850106268238,2025-10-02T21:06:07.013565,LOCAL,450.3047492900301
segment_144,18.937941523442593,73.1083943702142,8.753733794475037,73.48315962812117,0.8808742868600729,CONGESTED,0.831158018907173,2025-10-02T21:06:07.013565,HIGHWAY,1470.9124361316208
segment_145,19.15636996014334,73.17972271882311,26.815715517862984,78.16347746158533,0.6569278083739047,CONGESTED,0.740500383226362,2025-10-02T21:06:07.013565,HIGHWAY,612.8313225451703
segment_146,19.12673396714144,72.86480555115664,51.284131317052385,73.85631397258229,0.30562292431638793,SLOW,0.9865708938170437,2025-10-02T21:06:07.014065,LOCAL,735.0633925522255
segment_147,19.223783125573245,72.84263930125351,9.132577995469482,69.12755024814413,0.8678880133508757,CONGESTED,0.8486473948618596,2025-10-02T21:06:07.014065,LOCAL,1236.7435107094939
segment_148,19.093066235359675,72.83037336414785,9.27709392434264,40.09357562503113,0.7686139542378259,CONGESTED,0.990309816462126,2025-10-02T21:06:07.014065,ARTERIAL,1221.4382670512655
